資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,用途別,車両形状等,乗車別,乗車等の区分,サポカー,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,車両の衝突部位,車両の損壊程度
2,91,104,0082,005,03,31,01,2,01,11,2,2,2,  , 
2,91,104,0082,006,03,31,01,2,01,11,2,2,2,  , 
2,91,105,0025,001,03,31,01,2,01,11,2,2,2,  , 
2,91,105,0031,001,03,31,01,2,01,00,2,2,2,  , 
2,91,105,0031,002,03,31,01,2,01,00,2,2,2,  , 
2,91,105,0048,001,04,31,01,1,07,11,2,2,2,30,3
2,91,105,0048,002,04,31,01,1,07,11,2,2,2,30,3
2,91,105,0048,003,14,31,11,2,01,11,2,2,2,  , 
2,91,105,0048,004,04,31,01,2,01,11,2,2,2,  , 
2,91,105,0048,005,04,31,01,2,01,11,2,2,2,  , 
2,91,108,0037,001,04,31,01,2,01,11,2,2,2,  , 
2,91,108,0038,001,03,31,01,2,01,11,1,2,2,  , 
2,91,108,0040,001,03,31,01,2,01,11,2,2,2,  , 
2,91,108,0044,001,03,31,01,1,07,11,2,2,2,30,3
2,91,108,0045,001,04,31,01,2,01,11,2,2,2,  , 
2,91,108,0051,001,03,31,01,2,01,11,2,2,2,  , 
2,91,108,0052,001,71,00,00,5,07,00,0,0,2,  , 
2,91,108,0059,001,04,31,01,2,01,11,2,2,2,  , 
2,91,110,0035,001,03,31,01,1,07,11,2,2,2,30,3
2,91,112,0022,001,03,31,01,2,01,11,2,2,2,  , 
2,91,112,0023,001,31,31,00,1,07,00,0,0,2,20,3
2,91,112,0023,002,14,31,11,2,01,11,2,2,2,  , 
2,91,114,0010,001,04,31,01,2,01,11,2,2,2,  , 
2,91,115,0015,001,61,00,00,5,07,00,0,0,2,00,0
2,91,117,0063,001,03,31,01,1,07,11,2,2,2,13,3
2,91,117,0066,001,01,01,01,2,01,11,2,2,2,  , 
2,91,117,0067,001,04,31,01,1,07,01,2,2,2,30,3
2,91,117,0070,001,03,31,01,1,07,11,2,2,2,13,3
2,91,117,0070,002,03,31,01,1,07,11,2,2,2,30,3
2,91,117,0070,003,03,31,01,2,01,11,2,2,2,  , 
2,91,117,0076,001,04,31,01,2,01,00,2,2,2,  , 
2,91,117,0081,001,04,31,01,2,01,11,2,2,2,  , 
2,91,118,0064,001,03,31,01,2,01,11,2,2,2,  , 
2,91,118,0064,002,03,31,01,2,01,11,2,2,2,  , 
2,92,101,0047,002,03,31,01,2,01,11,1,2,2,  , 
2,92,101,0056,001,03,31,01,2,01,11,2,2,2,  , 
2,92,101,0057,001,04,31,01,2,01,11,2,2,2,  , 
2,92,102,0009,001,03,31,01,2,01,11,1,2,2,  , 
2,92,102,0009,002,03,31,01,2,01,11,1,2,2,  , 
2,92,102,0012,001,04,31,01,2,01,11,2,2,2,  , 
2,92,102,0012,002,04,31,01,2,01,11,2,2,2,  , 
2,92,106,0024,001,01,01,01,2,01,11,2,2,2,  , 
2,92,109,0038,001,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0039,001,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0044,001,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0044,002,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0047,001,14,31,11,2,01,11,2,2,2,  , 
2,92,109,0048,001,03,31,01,2,01,11,1,2,2,  , 
2,92,109,0052,001,04,31,01,1,07,11,2,2,2,30,3
2,92,109,0055,001,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0055,002,04,31,01,2,01,11,2,2,2,  , 
2,92,109,0058,001,03,31,01,2,01,11,1,2,2,  , 
2,92,109,0060,001,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0060,002,03,31,01,2,01,11,2,2,2,  , 
2,92,109,0061,001,12,01,11,1,07,11,2,2,2,30,3
2,92,109,0061,002,03,31,01,2,01,11,1,2,2,  , 
2,92,109,0064,001,13,31,11,1,07,11,2,2,2,31,3
2,92,113,0005,001,14,31,11,2,01,11,2,2,2,  , 
2,92,115,0026,001,04,31,01,2,01,11,2,2,2,  , 
2,92,115,0026,002,12,01,11,1,07,11,2,2,2,20,3
2,92,115,0035,001,04,31,01,2,01,11,2,2,2,  , 
2,92,117,0022,001,04,31,01,2,01,11,2,2,2,  , 
2,92,117,0023,001,04,31,01,2,01,11,2,2,2,  , 
2,92,117,0028,001,04,31,01,2,01,11,2,2,2,  , 
2,92,117,0030,001,04,31,01,2,01,11,2,2,2,  , 
2,92,119,0013,001,61,00,00,5,07,00,0,0,2,00,0
2,92,119,0013,002,61,00,00,5,07,00,0,0,2,00,0
2,92,120,0004,001,04,31,01,1,07,11,2,2,2,30,3
2,92,120,0004,002,04,31,01,2,01,11,2,2,2,  , 
2,92,122,0005,001,04,31,01,2,01,11,1,1,2,  , 
2,92,126,0004,001,03,31,01,2,01,11,2,2,2,  , 
2,92,127,0003,001,04,31,01,2,01,11,2,2,2,  , 
2,93,059,0003,001,11,01,11,1,07,00,2,2,2,13,2
2,93,059,0003,002,12,01,11,1,07,00,2,2,2,10,3
2,93,059,0005,001,17,31,11,2,01,00,2,2,1,  , 
2,93,059,0005,002,17,31,11,2,01,00,2,2,1,  , 
2,93,059,0006,001,03,31,01,2,01,00,2,2,2,  , 
2,93,101,0035,001,03,31,01,1,07,00,2,2,2,30,3
2,93,101,0043,001,03,31,01,2,01,00,2,2,2,  , 
2,93,101,0049,001,51,41,00,1,07,00,0,0,2,40,3
2,93,102,0052,001,03,31,01,1,07,00,2,2,2,37,3
2,93,102,0055,001,03,31,01,2,01,00,2,2,2,  , 
2,93,102,0059,001,03,31,01,2,01,11,2,2,2,  , 
2,93,102,0061,001,14,31,11,1,07,00,2,2,2,73,2
2,93,102,0065,001,04,31,01,2,01,11,2,2,2,  , 
2,93,102,0066,001,03,31,01,2,01,00,2,2,2,  , 
2,93,102,0072,001,04,31,01,2,01,11,2,2,2,  , 
2,93,102,0077,001,14,31,11,2,01,00,2,2,2,  , 
2,93,102,0077,002,14,31,11,2,01,00,2,2,2,  , 
2,93,102,0080,001,03,31,01,2,01,00,2,2,2,  , 
2,93,105,0019,001,61,00,00,5,07,00,0,0,2,00,0
2,93,105,0020,001,03,31,01,2,01,00,2,2,2,  , 
2,93,105,0026,001,17,31,11,2,01,00,2,2,2,  , 
2,93,107,0012,001,04,31,01,1,07,00,2,2,2,60,3
2,93,107,0013,001,04,31,01,2,01,00,2,2,2,  , 
2,93,108,0008,001,04,31,01,2,01,00,2,2,2,  , 
2,93,109,0005,001,33,31,00,2,01,11,0,0,2,  , 
2,93,110,0020,001,04,31,01,1,07,00,2,2,2,30,3
2,93,110,0020,002,03,31,01,2,01,00,2,2,2,  , 
2,93,110,0020,003,03,31,01,2,01,00,2,2,2,  , 
2,93,112,0012,001,03,31,01,2,01,11,2,2,2,  , 
2,93,112,0012,002,03,31,01,2,01,11,2,2,2,  , 
2,93,113,0002,001,04,31,01,2,01,00,2,2,2,  , 
2,93,113,0002,002,04,31,01,2,01,00,2,2,2,  , 
2,93,113,0002,003,04,31,01,2,01,00,2,2,2,  , 
2,93,114,0014,001,14,01,11,2,01,00,1,2,2,  , 
2,93,114,0016,001,04,31,01,2,01,00,2,2,2,  , 
2,93,114,0020,001,04,31,01,2,01,00,2,2,2,  , 
2,93,117,0016,001,03,31,01,2,01,00,1,2,2,  , 
2,93,117,0017,001,03,31,01,2,01,00,2,2,2,  , 
2,93,118,0024,001,03,31,01,2,01,00,2,2,2,  , 
2,93,118,0024,002,03,31,01,2,01,00,2,2,2,  , 
2,93,121,0004,001,03,31,01,1,07,00,2,2,2,57,1
2,93,122,0008,001,61,00,00,5,07,00,0,0,2,00,0
2,93,125,0002,001,03,31,01,2,01,00,2,2,2,  , 
2,93,128,0059,001,04,31,01,2,01,00,2,2,2,  , 
2,93,128,0062,001,03,31,01,2,01,00,2,2,2,  , 
2,93,128,0062,002,03,31,01,1,07,00,2,2,2,31,2
2,93,128,0064,001,04,31,01,2,01,00,2,2,2,  , 
2,93,128,0076,001,03,31,01,2,01,00,2,2,2,  , 
2,93,129,0040,001,03,31,01,2,01,00,2,2,2,  , 
2,93,129,0041,001,14,31,11,2,01,00,2,2,2,  , 
2,93,129,0050,001,04,31,01,2,01,00,2,2,2,  , 
2,93,129,0050,002,04,31,01,2,01,00,2,2,2,  , 
2,93,129,0050,003,04,31,01,2,01,00,2,2,2,  , 
2,93,129,0051,001,04,31,01,2,01,11,2,2,2,  , 
2,93,129,0053,001,03,31,01,2,01,11,2,2,2,  , 
2,93,129,0053,002,03,31,01,2,01,11,2,2,2,  , 
2,93,129,0053,003,03,31,01,2,01,11,2,2,2,  , 
2,93,129,0053,004,03,31,01,2,01,11,2,2,2,  , 
2,94,059,0001,001,03,31,01,2,01,01,2,2,2,  , 
2,94,059,0001,002,03,31,01,2,01,01,2,2,2,  , 
2,94,101,0048,001,04,31,01,2,01,01,2,2,2,  , 
2,94,101,0058,001,03,31,01,2,01,11,2,2,2,  , 
2,94,101,0059,001,03,31,01,2,01,00,1,2,2,  , 
2,94,101,0066,001,04,31,01,1,07,01,2,2,2,30,3
2,94,101,0066,002,03,31,01,2,01,01,2,2,2,  , 
2,94,101,0066,003,03,31,01,2,01,01,2,2,2,  , 
2,94,101,0070,001,03,31,01,2,01,01,2,2,2,  , 
2,94,101,0075,001,04,31,01,1,07,11,2,2,2,30,3
2,94,101,0084,001,03,31,01,2,01,01,2,2,2,  , 
2,94,101,0086,001,03,31,01,2,01,11,2,2,2,  , 
2,94,101,0096,001,03,31,01,1,07,00,2,2,2,30,3
2,94,101,0096,002,04,31,01,2,01,00,2,2,2,  , 
2,94,101,0096,003,03,31,01,2,01,00,2,2,2,  , 
2,94,101,0096,004,03,31,01,2,01,00,2,2,2,  , 
2,94,101,0097,001,03,31,01,1,07,11,1,2,2,10,3
2,94,101,0097,002,04,31,01,2,01,11,1,2,2,  , 
2,94,101,0097,003,04,31,01,2,01,11,1,2,2,  , 
2,94,102,0019,001,04,31,01,2,01,00,2,2,2,  , 
2,94,102,0020,001,03,31,01,2,01,00,2,2,2,  , 
2,94,102,0021,001,04,31,01,2,01,11,2,2,2,  , 
2,94,102,0024,001,03,01,01,2,01,11,2,2,2,  , 
2,94,102,0032,001,04,31,01,2,01,01,2,2,2,  , 
2,94,102,0034,001,04,31,01,2,01,00,2,2,2,  , 
2,94,103,0008,001,04,31,01,1,07,00,2,2,2,30,3
2,94,106,0004,001,71,00,00,5,07,00,0,0,1,  , 
2,94,107,0006,001,04,31,01,2,01,00,2,2,2,  , 
2,94,107,0008,001,51,41,00,2,01,00,0,0,2,  , 
2,94,109,0008,001,03,31,01,2,01,11,1,2,2,  , 
2,94,109,0009,001,17,31,11,2,01,11,2,2,2,  , 
2,94,111,0006,001,04,31,01,2,01,11,2,2,2,  , 
2,94,111,0011,001,04,31,01,2,01,00,2,2,2,  , 
2,94,118,0016,001,04,31,01,2,01,00,2,2,2,  , 
2,94,118,0023,001,04,31,01,1,07,01,2,2,2,30,3
2,94,118,0029,001,04,31,01,1,07,01,2,2,2,30,3
2,94,118,0036,001,04,31,01,1,07,00,2,2,2,31,3
2,94,119,0028,001,13,31,11,2,01,11,2,2,2,  , 
2,95,101,0073,002,04,31,01,2,01,11,2,2,2,  , 
2,95,101,0088,001,04,31,01,2,01,11,2,2,2,  , 
2,95,104,0061,001,04,31,01,2,01,11,1,2,2,  , 
2,95,104,0070,001,03,31,01,2,01,11,2,2,2,  , 
2,95,104,0071,004,03,31,01,2,01,11,1,1,2,  , 
2,95,104,0087,001,04,31,01,2,01,11,1,1,2,  , 
2,95,104,0089,001,04,31,01,2,01,11,2,2,2,  , 
2,95,104,0098,001,04,31,01,1,07,11,2,2,2,33,3
2,95,105,0014,001,14,31,11,2,01,11,2,2,2,  , 
2,95,105,0022,001,03,31,01,2,01,11,2,2,2,  , 
2,95,107,0010,001,03,31,01,1,07,11,1,2,2,11,3
2,95,107,0010,003,03,31,01,2,01,11,1,2,2,  , 
2,95,107,0016,001,03,31,01,2,01,11,2,2,2,  , 
2,95,108,0010,003,61,00,00,5,07,00,0,0,2,00,0
2,95,109,0017,001,03,31,01,2,01,11,1,2,2,  , 
2,95,109,0024,001,03,31,01,2,01,11,2,2,2,  , 
2,95,109,0026,001,04,31,01,2,01,11,2,2,2,  , 
2,95,110,0039,001,04,31,01,2,01,11,2,2,2,  , 
2,95,111,0029,002,03,31,01,2,01,11,2,2,2,  , 
2,95,112,0002,001,03,31,01,2,01,11,2,2,2,  , 
2,95,113,0074,001,14,31,11,2,01,11,2,2,2,  , 
2,95,113,0076,001,04,31,01,1,07,11,2,2,2,30,3
2,96,066,0004,001,04,31,01,2,01,00,2,2,2,  , 
2,96,101,0031,001,51,41,00,1,07,00,0,0,2,40,1
2,96,101,0036,001,04,31,01,2,01,00,2,2,2,  , 
2,96,101,0049,001,04,31,01,2,01,00,2,2,2,  , 
2,96,102,0040,001,13,31,11,1,07,00,2,2,2,36,2
2,96,102,0046,001,03,01,01,2,01,00,2,2,2,  , 
2,96,102,0057,001,61,00,00,5,07,00,0,0,2,00,0
2,96,102,0058,001,04,31,01,2,01,00,2,2,2,  , 
2,96,102,0059,001,04,31,01,2,01,00,2,2,2,  , 
2,96,102,0061,001,01,01,01,2,01,00,2,2,2,  , 
2,96,102,0064,001,04,31,01,2,01,00,2,2,2,  , 
2,96,104,0047,001,71,00,00,5,07,00,0,0,2,  , 
2,96,104,0051,003,04,31,01,2,01,00,2,2,2,  , 
2,96,104,0053,001,04,31,01,1,07,00,2,2,2,33,3
2,96,104,0055,001,03,31,01,2,01,00,2,2,2,  , 
2,96,105,0007,001,03,31,01,2,01,00,2,2,2,  , 
2,96,111,0025,001,04,31,01,2,01,00,2,2,2,  , 
2,96,111,0035,001,04,31,01,2,01,00,2,2,2,  , 
2,96,116,0008,001,03,31,01,1,07,00,2,2,2,33,3
2,96,119,0043,001,14,31,11,1,07,00,2,2,2,37,3
2,96,124,0037,001,04,31,01,2,01,00,2,2,2,  , 
2,97,065,0002,001,03,31,01,1,07,11,2,2,4,85,3
2,97,065,0002,002,03,31,01,2,01,11,2,2,1,  , 
2,97,101,0048,001,03,01,01,2,01,11,2,2,2,  , 
2,97,101,0048,002,03,01,01,2,01,11,2,2,2,  , 
2,97,101,0048,003,03,01,01,2,01,11,2,2,2,  , 
2,97,101,0050,001,04,31,01,2,01,11,2,2,2,  , 
2,97,102,0009,001,51,41,00,1,07,00,0,0,2,20,4
2,97,102,0013,001,03,31,01,2,01,11,2,2,2,  , 
2,97,103,0016,001,03,31,01,2,01,11,2,2,2,  , 
2,97,103,0016,002,03,31,01,2,01,11,2,2,2,  , 
2,97,104,0019,001,04,31,01,2,01,11,2,2,2,  , 
2,97,104,0019,002,04,31,01,2,01,11,2,2,2,  , 
2,97,104,0019,003,04,31,01,2,01,11,2,2,2,  , 
2,97,104,0021,001,03,31,01,2,01,11,2,2,2,  , 
2,97,104,0024,001,03,31,01,2,01,11,2,2,2,  , 
2,97,105,0020,001,03,31,01,2,01,11,2,2,2,  , 
2,97,105,0024,001,03,01,01,2,01,11,2,2,2,  , 
2,97,105,0034,001,03,31,01,1,07,11,2,2,2,31,3
2,97,105,0037,001,03,31,01,2,01,11,2,2,2,  , 
2,97,105,0037,002,03,31,01,2,01,11,2,2,2,  , 
2,97,105,0038,001,04,31,01,2,01,11,2,2,2,  , 
2,97,105,0040,001,04,31,01,2,01,11,2,2,2,  , 
2,97,105,0040,002,04,31,01,2,01,11,2,2,2,  , 
2,97,106,0005,001,04,31,01,2,01,11,2,2,2,  , 
2,97,107,0006,001,03,01,01,2,01,11,2,2,2,  , 
2,97,107,0006,002,04,31,01,2,01,11,1,2,2,  , 
2,97,107,0009,001,71,00,00,5,07,00,0,0,2,  , 
2,97,108,0010,001,03,31,01,2,01,11,2,2,2,  , 
2,97,109,0014,001,02,01,01,2,01,11,2,2,2,  , 
2,97,110,0003,001,03,31,01,2,01,11,2,2,2,  , 
2,97,110,0003,002,03,31,01,2,01,11,2,2,2,  , 
2,97,110,0003,003,03,31,01,2,01,11,2,2,2,  , 
2,97,110,0003,004,03,31,01,2,01,11,2,2,2,  , 
2,97,110,0003,005,03,31,01,2,01,11,2,2,2,  , 
2,97,110,0003,006,03,31,01,2,01,11,2,2,2,  , 
2,97,111,0008,001,03,31,01,2,01,11,2,2,2,  , 
2,97,111,0008,002,03,31,01,2,01,11,2,2,2,  , 
2,97,111,0009,001,04,31,01,2,01,11,2,2,2,  , 
2,97,111,0010,001,04,31,01,2,01,11,2,2,2,  , 
2,97,113,0030,001,03,31,01,2,01,11,2,2,2,  , 
2,97,113,0044,001,34,31,00,2,01,11,0,0,2,  , 
2,97,114,0010,001,03,31,01,2,01,11,2,2,2,  , 
2,97,114,0010,002,03,31,01,2,01,11,2,2,2,  , 
2,97,114,0012,001,04,31,01,2,01,11,2,2,2,  , 
2,97,114,0014,001,33,31,00,2,01,11,0,0,2,  , 
2,10,101,0098,001,03,31,01,2,01,00,2,2,2,  , 
2,10,101,0105,001,03,01,01,2,01,00,2,2,2,  , 
2,10,101,0107,001,03,01,01,2,01,00,2,2,2,  , 
2,10,101,0108,001,03,31,01,2,01,00,2,2,2,  , 
2,10,101,0117,001,03,01,01,2,01,00,2,2,2,  , 
2,10,101,0122,001,03,01,01,2,01,00,2,2,2,  , 
2,10,101,0123,001,03,01,01,2,01,00,2,2,2,  , 
2,10,101,0123,002,03,01,01,2,01,00,2,2,2,  , 
2,10,101,0142,001,03,31,01,2,01,00,2,1,2,  , 
2,10,102,0076,001,03,01,01,2,01,00,2,2,2,  , 
2,10,102,0077,001,61,00,00,5,07,00,0,0,2,00,0
2,10,102,0079,001,04,31,01,2,01,00,2,2,2,  , 
2,10,102,0082,001,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0082,002,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0082,003,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0084,001,61,00,00,5,07,00,0,0,2,00,0
2,10,102,0089,001,04,31,01,1,07,00,2,2,2,80,3
2,10,102,0091,001,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0093,001,14,01,11,2,01,00,2,2,2,  , 
2,10,102,0099,001,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0111,001,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0131,001,13,31,11,2,01,00,2,2,2,  , 
2,10,102,0135,001,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0135,002,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0135,003,03,31,01,2,01,00,2,2,2,  , 
2,10,102,0135,004,03,01,01,1,07,00,2,2,2,10,2
2,10,102,0136,001,03,31,01,2,01,00,2,2,2,  , 
2,10,103,0090,001,03,31,01,2,01,00,2,2,2,  , 
2,10,103,0109,001,03,01,01,2,01,00,2,2,2,  , 
2,10,104,0098,001,03,01,01,2,01,00,2,2,2,  , 
2,10,104,0108,001,04,31,01,2,01,00,2,2,2,  , 
2,10,104,0110,001,71,00,00,5,07,00,0,0,2,  , 
2,10,104,0112,001,03,31,01,2,01,00,2,2,2,  , 
2,10,104,0122,001,03,31,01,2,01,00,2,2,2,  , 
2,10,104,0128,001,61,00,00,5,07,00,0,0,2,00,0
2,10,104,0129,001,04,31,01,2,01,00,2,2,2,  , 
2,10,104,0130,001,03,31,01,2,01,00,2,2,2,  , 
2,10,105,0031,001,03,31,01,2,01,00,2,2,2,  , 
2,10,105,0035,001,04,31,01,2,01,00,2,2,2,  , 
2,10,106,0047,001,03,31,01,1,07,00,2,2,2,20,3
2,10,106,0054,001,03,31,01,2,01,00,2,2,2,  , 
2,10,106,0059,001,03,01,01,1,07,00,1,2,2,10,1
2,10,107,0044,001,04,31,01,2,01,00,2,2,2,  , 
2,10,107,0044,002,04,31,01,2,01,00,2,2,2,  , 
2,10,107,0044,003,04,31,01,2,01,00,2,2,2,  , 
2,10,107,0046,001,01,01,01,2,01,00,2,2,2,  , 
2,10,108,0007,001,04,31,01,2,01,00,2,2,2,  , 
2,10,108,0009,001,17,31,11,2,01,00,2,2,2,  , 
2,10,114,0033,001,03,31,01,2,01,00,2,2,2,  , 
2,10,114,0036,001,03,31,01,2,01,00,2,2,2,  , 
2,10,117,0029,001,03,31,01,1,07,00,2,2,2,40,2
2,10,117,0035,001,03,31,01,1,07,00,2,2,2,50,2
2,10,117,0036,001,03,31,01,2,01,00,2,2,2,  , 
2,10,117,0038,001,03,31,01,2,01,00,2,2,2,  , 
2,10,117,0038,002,03,31,01,2,01,00,2,2,2,  , 
2,10,119,0013,001,04,31,01,1,07,00,2,2,2,10,2
2,10,119,0013,002,04,31,01,2,01,00,2,2,2,  , 
2,10,119,0016,001,03,01,01,2,01,00,2,2,2,  , 
2,10,119,0017,001,03,01,01,2,01,00,2,2,2,  , 
2,10,119,0017,002,03,01,01,2,01,00,2,2,2,  , 
2,10,119,0021,001,13,31,11,2,01,00,1,2,2,  , 
2,10,119,0022,001,13,31,11,2,01,00,1,2,2,  , 
2,10,121,0005,001,03,31,01,2,01,00,2,2,2,  , 
2,10,122,0025,001,03,31,01,2,01,00,2,2,2,  , 
2,10,123,0090,001,04,31,01,2,01,00,1,2,2,  , 
2,10,123,0094,001,03,31,01,1,07,00,2,2,2,80,3
2,10,123,0097,001,03,31,01,2,01,00,2,2,2,  , 
2,10,123,0101,001,03,31,01,2,01,00,2,2,2,  , 
2,10,123,0113,001,04,31,01,2,01,00,2,2,2,  , 
2,10,123,0122,001,04,31,01,2,01,00,2,2,2,  , 
2,10,123,0124,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0063,001,04,31,01,1,07,00,2,2,2,70,3
2,10,127,0067,001,04,31,01,2,01,00,2,2,2,  , 
2,10,127,0067,002,04,31,01,2,01,00,2,2,2,  , 
2,10,127,0077,001,13,31,11,1,07,00,2,2,2,40,3
2,10,127,0079,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0080,001,01,01,01,2,01,00,2,2,2,  , 
2,10,127,0080,002,01,01,01,2,01,00,2,2,2,  , 
2,10,127,0080,003,13,31,11,2,01,00,2,2,2,  , 
2,10,127,0080,004,13,31,11,2,01,00,2,2,2,  , 
2,10,127,0086,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0086,002,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0088,001,04,31,01,2,01,00,2,2,2,  , 
2,10,127,0089,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0091,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0099,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0099,002,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0101,001,03,31,01,2,01,00,2,2,2,  , 
2,10,127,0102,001,04,31,01,2,01,00,2,2,2,  , 
2,10,127,0102,002,04,31,01,1,07,00,1,2,2,10,1
2,10,128,0114,001,04,31,01,2,01,00,2,2,2,  , 
2,10,128,0115,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0125,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0125,002,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0136,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0139,001,13,31,11,1,07,00,2,2,2,30,3
2,10,128,0140,001,04,31,01,2,01,00,2,2,2,  , 
2,10,128,0143,001,04,31,01,1,07,00,2,2,2,30,3
2,10,128,0145,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0149,001,61,00,00,5,07,00,0,0,2,00,0
2,10,128,0151,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0169,001,04,31,01,2,01,00,2,2,2,  , 
2,10,128,0172,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0174,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0175,001,04,31,01,2,01,00,2,2,2,  , 
2,10,128,0177,001,61,00,00,5,07,00,0,0,2,00,0
2,10,128,0178,001,13,31,11,2,01,00,2,2,2,  , 
2,10,128,0181,001,03,31,01,2,01,00,2,2,2,  , 
2,10,128,0184,001,03,31,01,2,01,00,1,2,2,  , 
2,10,129,0106,001,03,31,01,2,01,00,2,2,2,  , 
2,10,129,0108,001,03,31,01,2,01,00,2,2,2,  , 
2,10,129,0108,002,03,31,01,2,01,00,2,2,2,  , 
2,10,129,0129,001,04,31,01,1,07,00,2,2,2,50,3
2,10,129,0138,001,03,31,01,1,07,00,2,2,2,50,3
2,10,129,0143,001,03,31,01,2,01,00,2,2,2,  , 
2,10,129,0147,001,03,31,01,2,01,00,1,2,2,  , 
2,10,129,0152,001,03,31,01,2,01,00,2,2,2,  , 
2,10,129,0154,001,03,31,01,2,01,00,2,2,2,  , 
2,10,130,0070,001,03,01,01,2,01,00,2,2,2,  , 
2,10,130,0071,001,03,31,01,2,01,00,2,2,2,  , 
2,10,130,0073,001,17,01,11,2,01,00,2,2,2,  , 
2,10,130,0081,001,71,00,00,5,07,00,0,0,2,  , 
2,10,130,0081,002,71,00,00,5,07,00,0,0,2,  , 
2,10,131,0047,001,03,31,01,2,01,00,2,2,2,  , 
2,10,131,0066,001,61,00,00,5,07,00,0,0,2,00,0
2,11,201,0063,001,03,31,01,2,01,00,2,2,2,  , 
2,11,201,0063,002,03,01,01,1,07,00,2,2,2,30,3
2,11,201,0068,001,03,31,01,2,01,00,2,2,2,  , 
2,11,201,0076,001,04,31,01,2,01,00,2,2,2,  , 
2,11,201,0077,001,03,31,01,2,01,00,2,2,2,  , 
2,11,201,0080,001,04,31,01,1,07,00,1,2,2,30,2
2,11,201,0081,001,04,31,01,2,01,00,2,2,2,  , 
2,11,201,0082,001,03,31,01,1,07,00,1,2,2,30,1
2,11,201,0082,002,03,31,01,2,01,00,1,2,2,  , 
2,11,201,0082,003,03,31,01,1,07,00,2,2,2,30,3
2,11,201,0088,001,04,31,01,2,01,00,2,2,2,  , 
2,11,201,0089,001,04,31,01,2,01,00,2,2,2,  , 
2,11,202,0015,001,04,31,01,2,01,00,2,2,2,  , 
2,11,202,0016,001,03,01,01,2,01,00,2,2,2,  , 
2,11,206,0005,001,03,31,01,2,01,00,1,2,2,  , 
2,11,207,0001,001,04,31,01,1,07,00,2,2,2,50,3
2,11,209,0003,001,03,31,01,1,07,00,1,2,2,51,2
2,12,301,0051,001,03,31,01,1,07,00,2,2,2,60,3
2,12,301,0053,001,03,31,01,2,01,00,2,2,2,  , 
2,12,301,0055,001,03,31,01,2,01,00,2,2,2,  , 
2,12,303,0006,001,04,31,01,2,01,00,1,2,2,  , 
2,12,303,0007,001,03,31,01,2,01,00,2,2,2,  , 
2,12,307,0009,001,04,31,01,2,01,00,2,2,2,  , 
2,12,308,0004,001,04,31,01,2,01,00,2,2,2,  , 
2,12,311,0001,001,03,31,01,1,07,00,2,2,2,50,2
2,12,313,0060,001,04,31,01,2,01,00,2,2,2,  , 
2,12,313,0067,001,04,31,01,2,01,00,2,2,2,  , 
2,12,313,0068,001,04,31,01,2,01,00,2,2,2,  , 
2,12,313,0070,001,04,31,01,1,07,00,2,2,2,80,3
2,12,313,0073,001,13,31,11,2,01,00,2,2,2,  , 
2,12,313,0073,002,13,31,11,2,01,00,2,2,2,  , 
2,12,313,0074,001,13,31,11,2,01,00,2,2,2,  , 
2,12,313,0076,001,04,31,01,2,01,00,1,2,2,  , 
2,12,313,0080,001,04,31,01,2,01,00,2,2,2,  , 
2,13,401,0031,001,01,01,01,2,01,00,2,2,2,  , 
2,13,401,0035,001,03,31,01,2,01,00,2,2,2,  , 
2,13,402,0004,001,04,31,01,2,01,00,2,2,2,  , 
2,13,403,0003,001,03,31,01,2,01,00,2,2,2,  , 
2,13,404,0003,001,03,31,01,2,01,00,1,2,2,  , 
