資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,用途別,車両形状等,乗車別,乗車等の区分,サポカー,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,車両の衝突部位,車両の損壊程度
2,62,230,0221,001,04,31,01,2,01,11,2,2,2,  , 
2,62,230,0221,002,03,31,01,1,07,11,2,2,2,30,3
2,62,230,0221,003,03,31,01,2,01,11,2,2,2,  , 
2,62,230,0221,004,03,31,01,2,01,11,2,2,2,  , 
2,62,231,0217,001,03,31,01,2,01,11,2,2,2,  , 
2,62,231,0221,001,03,31,01,2,01,11,2,2,2,  , 
2,62,231,0224,001,04,31,01,2,01,11,2,2,2,  , 
2,62,231,0229,001,03,31,01,2,01,11,2,2,2,  , 
2,62,231,0234,001,14,31,11,1,07,11,2,2,2,30,3
2,62,231,0236,001,04,31,01,2,01,11,2,2,2,  , 
2,62,232,0136,001,03,31,01,2,01,11,2,2,2,  , 
2,62,232,0139,001,52,41,00,2,01,00,0,0,2,  , 
2,62,232,0147,001,03,31,01,1,07,11,2,2,2,50,2
2,62,232,0149,001,17,01,11,1,07,11,2,2,2,10,3
2,62,233,0159,001,03,31,01,2,01,11,2,2,2,  , 
2,62,233,0162,001,52,41,00,2,01,00,0,0,2,  , 
2,62,233,0163,001,03,01,01,1,07,11,2,2,2,40,3
2,62,233,0163,002,03,31,01,2,01,11,2,2,2,  , 
2,62,234,0134,001,03,31,01,2,01,11,2,2,2,  , 
2,62,234,0141,001,03,31,01,2,01,11,2,2,2,  , 
2,62,234,0149,001,04,31,01,2,01,11,2,2,2,  , 
2,62,234,0155,001,03,01,01,2,01,11,2,2,2,  , 
2,62,234,0155,002,03,01,01,2,01,11,2,2,2,  , 
2,62,234,0156,001,17,01,11,1,07,11,2,2,4,30,3
2,62,235,0184,001,52,41,00,2,01,00,0,0,2,  , 
2,62,235,0189,001,03,31,01,2,01,11,2,2,2,  , 
2,62,235,0195,001,52,41,00,2,01,00,0,0,2,  , 
2,62,237,0330,001,04,31,01,2,01,11,2,2,2,  , 
2,62,237,0340,001,03,31,01,2,01,11,2,2,2,  , 
2,62,237,0346,001,04,31,01,2,01,11,2,2,2,  , 
2,62,237,0350,001,03,31,01,2,01,11,2,2,2,  , 
2,62,237,0355,001,14,31,11,2,01,11,2,2,2,  , 
2,62,237,0356,001,35,31,00,2,01,11,0,0,2,  , 
2,62,237,0365,001,04,31,01,2,01,11,2,2,2,  , 
2,62,237,0376,001,04,31,01,2,01,11,2,2,2,  , 
2,62,237,0379,001,04,31,01,2,01,11,2,2,2,  , 
2,62,237,0379,002,04,31,01,2,01,11,2,2,2,  , 
2,62,237,0386,001,03,31,01,1,07,11,2,2,2,10,3
2,62,238,0161,001,04,31,01,2,01,11,1,2,2,  , 
2,62,238,0172,001,71,00,00,5,07,00,0,0,2,  , 
2,62,238,0177,001,52,41,00,2,01,00,0,0,2,  , 
2,63,059,0341,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0341,002,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0343,001,04,31,01,1,07,11,2,2,2,60,3
2,63,059,0345,001,03,31,01,1,07,11,2,2,2,70,3
2,63,059,0345,002,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0347,001,03,31,01,1,07,11,1,2,2,13,3
2,63,059,0347,002,03,31,01,2,01,11,1,2,2,  , 
2,63,059,0348,001,17,31,11,2,01,11,1,2,2,  , 
2,63,059,0348,002,17,31,11,2,01,11,1,2,2,  , 
2,63,059,0349,001,03,31,01,1,07,11,2,2,2,61,2
2,63,059,0349,002,03,31,01,1,07,11,2,2,2,31,2
2,63,059,0349,003,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0349,004,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0349,005,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0349,006,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0349,007,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0350,001,13,31,11,1,07,11,2,1,2,33,3
2,63,059,0353,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0354,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0356,001,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0358,001,13,31,11,1,07,11,2,2,2,30,3
2,63,059,0363,001,03,31,01,2,01,11,1,1,2,  , 
2,63,059,0365,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0366,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0368,001,03,31,01,1,07,11,1,2,2,81,1
2,63,059,0368,002,03,31,01,2,01,11,1,2,2,  , 
2,63,059,0373,001,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0377,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0378,001,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0378,002,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0382,001,17,31,11,2,01,11,2,2,2,  , 
2,63,059,0386,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0388,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0388,002,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0389,001,17,31,11,2,01,11,2,2,2,  , 
2,63,059,0390,001,17,31,11,2,01,11,2,2,2,  , 
2,63,059,0392,001,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0394,001,04,31,01,2,01,11,2,2,2,  , 
2,63,059,0397,001,04,31,01,2,01,11,2,2,2,  , 
2,63,059,0397,002,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0399,001,13,31,11,2,01,11,2,2,2,  , 
2,63,059,0400,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0404,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0405,001,03,31,01,2,01,01,2,2,2,  , 
2,63,059,0405,002,03,31,01,2,01,01,2,2,2,  , 
2,63,059,0405,003,03,31,01,2,01,01,2,2,2,  , 
2,63,059,0406,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0409,001,03,31,01,1,07,11,2,2,2,31,3
2,63,059,0413,001,14,31,11,2,01,11,2,1,2,  , 
2,63,059,0414,001,03,31,01,1,07,11,2,2,2,31,2
2,63,059,0414,002,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0415,001,03,31,01,1,07,11,2,2,2,31,2
2,63,059,0415,002,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0415,003,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0415,004,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0417,001,03,31,01,1,07,11,2,2,2,30,3
2,63,059,0419,001,03,31,01,2,01,11,2,2,2,  , 
2,63,059,0421,001,03,31,01,1,07,11,2,2,2,30,3
2,63,110,0246,001,03,31,01,2,01,11,2,2,2,  , 
2,63,110,0253,001,61,00,00,5,07,00,0,0,2,00,0
2,63,110,0262,001,03,31,01,1,07,11,2,2,2,30,3
2,63,110,0264,001,01,01,01,2,01,11,2,2,2,  , 
2,63,110,0271,001,01,31,01,2,01,11,2,2,2,  , 
2,63,110,0280,001,03,31,01,2,01,11,2,2,2,  , 
2,63,110,0280,002,03,31,01,2,01,11,2,2,2,  , 
2,63,110,0283,001,04,31,01,1,07,11,2,2,2,30,3
2,63,110,0283,002,04,31,01,1,07,11,2,2,2,20,3
2,63,110,0283,003,04,31,01,2,01,11,2,2,2,  , 
2,63,110,0283,004,04,31,01,2,01,11,2,2,2,  , 
2,63,111,0194,001,04,31,01,2,01,11,2,2,2,  , 
2,63,111,0202,001,03,31,01,1,07,11,2,2,2,30,3
2,63,111,0202,002,03,31,01,2,01,11,2,2,2,  , 
2,63,111,0212,001,17,01,11,2,01,11,2,2,2,  , 
2,63,112,0179,001,03,31,01,2,01,11,2,2,2,  , 
2,63,112,0189,001,03,31,01,2,01,11,1,2,2,  , 
2,63,112,0189,002,03,31,01,2,01,11,2,2,2,  , 
2,63,112,0195,001,03,31,01,1,07,11,2,2,2,80,3
2,63,112,0197,001,51,41,00,1,07,00,0,0,2,40,3
2,63,112,0201,001,03,31,01,2,01,11,2,2,2,  , 
2,63,112,0207,001,03,01,01,2,01,11,2,2,2,  , 
2,63,112,0211,001,04,31,01,2,01,11,2,2,2,  , 
2,63,113,0153,001,03,31,01,2,01,11,2,2,2,  , 
2,63,113,0153,002,03,31,01,2,01,11,2,2,2,  , 
2,63,113,0158,001,03,31,01,2,01,11,2,2,2,  , 
2,63,113,0168,001,03,31,01,2,01,11,2,2,2,  , 
2,63,113,0176,001,34,31,00,2,01,11,0,0,2,  , 
2,63,114,0209,001,14,31,11,1,07,11,2,2,2,30,3
2,63,114,0218,001,03,01,01,2,01,11,2,2,2,  , 
2,63,114,0243,001,03,01,01,2,01,11,2,2,2,  , 
2,63,114,0243,002,03,01,01,2,01,11,2,2,2,  , 
2,63,115,0180,001,03,31,01,1,07,11,2,2,2,30,3
2,63,115,0180,002,03,31,01,2,01,11,2,2,2,  , 
2,63,115,0180,003,03,31,01,2,01,11,2,2,2,  , 
2,63,115,0186,001,14,01,11,2,01,11,2,2,2,  , 
2,63,115,0190,001,03,01,01,2,01,11,2,2,2,  , 
2,63,115,0193,001,03,31,01,2,01,11,2,2,2,  , 
2,63,115,0195,001,03,31,01,2,01,11,2,2,2,  , 
2,63,116,0176,001,03,31,01,2,01,11,2,2,2,  , 
2,63,117,0264,001,03,31,01,1,07,11,2,2,2,80,3
2,63,117,0276,001,03,31,01,2,01,11,2,2,2,  , 
2,63,117,0281,001,01,01,01,2,01,11,2,2,2,  , 
2,63,118,0084,001,13,31,11,2,01,11,2,2,2,  , 
2,63,118,0084,002,13,31,11,2,01,11,2,2,2,  , 
2,63,118,0084,003,13,31,11,2,01,11,2,2,2,  , 
2,63,118,0087,001,03,31,01,2,01,11,2,2,2,  , 
2,63,118,0090,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0439,001,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0439,002,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0439,003,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0442,001,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0442,002,14,31,11,1,07,11,2,2,2,30,3
2,63,119,0443,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0446,001,14,31,11,1,07,11,2,2,2,30,3
2,63,119,0448,001,03,31,01,1,07,11,2,2,2,30,3
2,63,119,0453,001,04,31,01,1,07,11,2,2,2,50,3
2,63,119,0471,001,14,31,11,1,07,11,2,2,2,30,3
2,63,119,0478,001,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0478,002,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0480,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0487,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0489,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0510,001,03,31,01,1,07,11,2,2,2,10,4
2,63,119,0514,001,02,01,01,2,01,11,2,2,2,  , 
2,63,119,0514,002,02,01,01,2,01,11,2,2,2,  , 
2,63,119,0516,001,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0520,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0523,001,04,31,01,2,01,11,2,2,2,  , 
2,63,119,0524,001,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0528,001,03,31,01,1,07,11,2,2,2,30,3
2,63,119,0528,002,03,31,01,2,01,11,2,2,2,  , 
2,63,119,0529,001,04,31,01,1,07,11,2,2,2,50,3
2,63,120,0135,001,03,31,01,2,01,11,2,2,2,  , 
2,63,120,0135,002,03,31,01,2,01,11,2,2,2,  , 
2,63,120,0153,001,17,31,11,2,01,11,2,2,2,  , 
2,63,120,0161,001,03,31,01,2,01,11,2,2,2,  , 
2,63,121,0133,001,03,31,01,2,01,11,2,2,2,  , 
2,63,121,0134,001,03,31,01,2,01,11,2,2,2,  , 
2,63,121,0136,001,03,31,01,2,01,11,2,2,2,  , 
2,63,121,0141,001,03,31,01,1,07,11,2,2,2,40,3
2,63,121,0164,001,01,01,01,2,01,11,2,2,2,  , 
2,63,121,0165,001,03,31,01,1,07,11,2,2,2,30,3
2,63,130,0134,001,03,31,01,2,01,11,2,2,2,  , 
2,63,131,0399,001,03,31,01,2,01,11,2,2,2,  , 
2,63,131,0400,001,13,31,11,2,01,11,2,2,2,  , 
2,63,131,0404,001,03,31,01,2,01,11,2,2,2,  , 
2,63,131,0414,001,04,31,01,1,07,11,2,2,2,31,3
2,63,131,0414,002,34,31,00,1,07,11,0,0,2,31,3
2,63,131,0424,001,03,31,01,2,01,11,2,2,2,  , 
2,63,132,0128,001,03,01,01,2,01,11,2,2,2,  , 
2,63,132,0144,001,03,31,01,2,01,11,2,2,2,  , 
2,63,133,0304,001,03,31,01,2,01,11,2,2,2,  , 
2,63,133,0324,001,51,41,00,1,07,00,0,0,2,10,2
2,63,133,0327,001,04,31,01,2,01,11,2,2,2,  , 
2,63,133,0338,001,01,01,01,2,01,11,2,2,2,  , 
2,63,134,0283,001,14,31,11,1,07,11,2,2,2,30,3
2,63,134,0283,002,03,31,01,2,01,11,2,1,2,  , 
2,63,134,0288,001,01,01,01,2,01,11,2,2,2,  , 
2,63,134,0302,001,17,01,11,1,07,11,2,2,4,50,4
2,63,134,0315,001,03,31,01,2,01,11,2,2,2,  , 
2,63,134,0315,002,03,31,01,2,01,11,2,2,2,  , 
2,63,134,0321,001,03,31,01,2,01,11,2,2,2,  , 
2,63,136,0192,001,03,31,01,2,01,11,2,2,2,  , 
2,63,136,0198,001,35,31,00,2,01,11,0,0,2,  , 
2,63,136,0202,001,01,01,01,2,01,11,2,2,2,  , 
2,63,137,0244,001,03,31,01,1,07,11,2,2,2,20,2
2,63,137,0260,001,03,31,01,2,01,11,2,2,2,  , 
2,63,137,0264,001,04,31,01,1,07,11,2,1,2,31,2
2,63,137,0264,002,03,31,01,1,07,11,2,2,2,30,2
2,63,137,0276,001,04,31,01,2,01,11,2,2,2,  , 
2,63,137,0285,001,14,31,11,2,01,11,2,2,2,  , 
2,63,137,0287,001,03,31,01,2,01,11,2,2,2,  , 
2,63,138,0322,001,04,31,01,2,01,11,2,2,2,  , 
2,63,138,0323,001,03,31,01,2,01,11,2,2,2,  , 
2,63,138,0336,001,52,41,00,2,01,00,0,0,2,  , 
2,63,138,0340,001,03,31,01,2,01,11,2,2,2,  , 
2,63,138,0346,001,03,31,01,1,07,11,2,2,2,30,3
2,63,138,0351,001,03,31,01,1,07,11,2,2,2,30,3
2,63,138,0351,002,03,31,01,2,01,11,2,2,2,  , 
2,63,138,0351,003,03,31,01,2,01,11,2,2,2,  , 
2,63,138,0351,004,03,31,01,2,01,11,2,2,2,  , 
2,63,138,0354,001,04,31,01,2,01,11,2,2,2,  , 
2,63,139,0230,001,04,31,01,2,01,11,2,2,2,  , 
2,63,140,0103,001,03,31,01,1,07,11,1,1,2,10,1
2,63,140,0103,002,03,31,01,2,01,11,1,2,2,  , 
2,63,140,0105,001,04,31,01,2,01,11,2,2,2,  , 
2,63,140,0114,001,04,31,01,2,01,11,2,2,2,  , 
2,63,140,0116,001,03,31,01,1,07,11,2,2,2,30,3
2,63,141,0066,001,35,31,00,2,01,11,0,0,2,  , 
2,63,141,0067,001,03,31,01,2,01,11,2,2,2,  , 
2,63,141,0067,002,03,31,01,2,01,11,2,2,2,  , 
2,63,141,0067,003,03,31,01,2,01,11,2,2,2,  , 
2,63,142,0058,001,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0519,001,04,31,01,2,01,11,2,2,2,  , 
2,63,150,0537,001,04,31,01,1,07,11,2,2,2,60,3
2,63,150,0542,001,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0545,001,03,01,01,2,01,11,2,2,2,  , 
2,63,150,0545,002,03,01,01,2,01,11,2,2,2,  , 
2,63,150,0545,003,04,31,01,2,01,11,2,2,2,  , 
2,63,150,0551,001,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0572,001,04,31,01,1,07,11,2,2,2,30,3
2,63,150,0603,001,03,01,01,2,01,11,2,2,2,  , 
2,63,150,0605,001,04,31,01,2,01,11,2,2,2,  , 
2,63,150,0618,001,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0618,002,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0618,003,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0618,004,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0618,005,04,31,01,1,07,11,2,2,2,50,3
2,63,150,0621,001,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0621,002,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0621,003,03,31,01,2,01,11,2,2,2,  , 
2,63,150,0623,001,04,31,01,2,01,11,2,2,2,  , 
2,63,151,0171,001,03,31,01,2,01,11,2,2,2,  , 
2,63,151,0175,001,04,31,01,2,01,11,2,2,2,  , 
2,63,151,0175,002,04,31,01,2,01,11,2,2,2,  , 
2,63,151,0188,001,03,31,01,2,01,11,2,2,2,  , 
2,63,151,0188,002,03,31,01,2,01,11,2,2,2,  , 
2,63,151,0188,003,03,31,01,2,01,11,2,2,2,  , 
2,63,151,0188,004,03,31,01,2,01,11,2,2,2,  , 
2,63,151,0189,001,17,31,11,1,07,11,2,2,2,10,3
2,63,151,0189,002,17,31,11,2,01,11,2,2,2,  , 
2,63,153,0070,001,03,31,01,2,01,11,2,2,2,  , 
2,63,153,0075,001,03,31,01,2,01,11,2,2,2,  , 
2,63,154,0061,001,03,31,01,2,01,11,2,2,2,  , 
2,63,154,0063,001,03,31,01,2,01,11,2,2,2,  , 
2,63,154,0063,002,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0646,001,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0651,001,03,31,01,2,01,11,1,2,2,  , 
2,63,155,0651,002,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0651,003,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0651,004,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0651,005,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0659,001,04,31,01,2,01,11,2,2,2,  , 
2,63,155,0663,001,04,31,01,2,01,11,2,2,2,  , 
2,63,155,0678,001,04,31,01,1,07,11,2,2,2,31,3
2,63,155,0678,002,03,31,01,1,07,11,2,2,2,30,3
2,63,155,0682,001,04,31,01,2,01,11,2,2,2,  , 
2,63,155,0716,001,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0732,001,04,31,01,2,01,11,2,2,2,  , 
2,63,155,0732,002,04,31,01,2,01,11,2,2,2,  , 
2,63,155,0738,001,03,31,01,2,01,11,2,2,2,  , 
2,63,155,0738,002,03,31,01,1,07,11,2,1,2,30,3
2,63,156,0180,001,03,31,01,2,01,11,2,2,2,  , 
2,63,156,0188,001,04,31,01,2,01,11,2,2,2,  , 
2,63,156,0191,001,04,31,01,2,01,11,2,2,2,  , 
2,63,156,0198,001,03,31,01,2,01,11,2,2,2,  , 
2,63,156,0198,002,04,31,01,2,01,11,2,2,2,  , 
2,63,156,0198,003,04,31,01,2,01,11,2,2,2,  , 
2,63,156,0204,001,14,31,11,2,01,11,2,1,2,  , 
2,63,156,0214,001,03,31,01,2,01,11,2,2,2,  , 
2,63,156,0214,002,02,31,01,1,07,11,2,2,2,30,3
2,63,156,0217,001,03,31,01,2,01,11,2,2,2,  , 
2,63,157,0066,001,03,31,01,2,01,11,1,2,2,  , 
2,63,157,0069,001,17,31,11,1,07,11,2,2,2,30,3
2,63,157,0069,002,04,31,01,2,01,11,2,2,2,  , 
2,63,157,0069,003,17,31,11,2,01,11,2,2,2,  , 
2,63,157,0070,001,04,31,01,2,01,11,1,2,2,  , 
2,63,157,0072,001,04,31,01,1,07,11,2,2,2,60,3
2,63,157,0073,001,04,31,01,2,01,11,2,2,2,  , 
2,63,160,0538,001,03,31,01,2,01,11,2,2,2,  , 
2,63,160,0551,001,03,31,01,1,07,11,2,2,2,30,3
2,63,160,0569,001,04,31,01,2,01,11,2,2,2,  , 
2,63,160,0570,001,03,31,01,2,01,11,1,2,2,  , 
2,63,160,0581,001,03,31,01,1,07,11,2,2,2,50,3
2,63,160,0581,002,03,31,01,2,01,11,2,2,2,  , 
2,63,160,0583,001,03,31,01,2,01,11,2,2,2,  , 
2,63,160,0584,001,03,31,01,1,07,11,2,2,2,30,3
2,63,160,0590,001,04,31,01,2,01,11,2,2,2,  , 
2,63,160,0591,001,04,31,01,1,07,11,2,2,2,30,2
2,63,160,0591,002,04,31,01,2,01,11,1,2,2,  , 
2,63,160,0591,003,04,31,01,2,01,11,2,2,2,  , 
2,63,160,0592,001,03,31,01,2,01,11,2,2,2,  , 
2,63,160,0608,001,03,31,01,2,01,11,2,2,2,  , 
2,63,160,0610,001,04,31,01,2,01,11,2,2,2,  , 
2,63,160,0611,001,03,31,01,1,07,11,1,2,2,10,1
2,63,160,0611,002,03,31,01,2,01,11,1,2,2,  , 
2,63,160,0611,003,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0399,001,04,31,01,1,07,11,2,2,2,31,3
2,63,161,0402,001,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0403,001,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0403,002,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0411,001,04,31,01,1,07,11,2,2,2,30,3
2,63,161,0411,002,04,31,01,2,01,11,2,2,2,  , 
2,63,161,0417,001,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0421,001,03,01,01,2,01,11,2,2,2,  , 
2,63,161,0436,001,04,31,01,2,01,11,2,2,2,  , 
2,63,161,0437,001,03,01,01,2,01,11,2,2,2,  , 
2,63,161,0441,001,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0448,001,03,31,01,2,01,11,1,1,2,  , 
2,63,161,0479,001,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0479,002,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0479,003,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0481,001,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0481,002,03,31,01,2,01,11,2,2,2,  , 
2,63,161,0481,003,03,31,01,2,01,11,2,2,2,  , 
2,63,162,0216,001,03,31,01,2,01,11,2,2,2,  , 
2,63,162,0221,001,03,01,01,2,01,11,2,2,2,  , 
2,63,163,0066,001,04,31,01,2,01,11,2,2,2,  , 
2,63,164,0241,001,03,31,01,2,01,11,2,2,2,  , 
2,63,164,0241,002,03,31,01,2,01,11,2,2,2,  , 
2,63,164,0246,001,03,31,01,2,01,11,1,1,2,  , 
2,63,164,0252,001,03,31,01,2,01,11,2,2,2,  , 
2,63,164,0258,001,03,31,01,2,01,11,2,2,2,  , 
2,63,164,0275,001,13,31,11,1,07,11,2,2,2,30,3
2,63,164,0275,002,13,31,11,2,01,11,1,2,2,  , 
2,63,164,0281,001,03,31,01,1,07,11,2,2,2,31,2
2,63,164,0281,002,12,01,11,1,07,11,2,2,2,30,3
2,63,165,0059,001,04,31,01,2,01,11,2,2,2,  , 
2,63,165,0062,001,03,31,01,2,01,11,2,2,2,  , 
2,63,165,0062,002,03,31,01,2,01,11,2,2,2,  , 
2,63,165,0063,001,03,31,01,2,01,11,2,2,2,  , 
2,63,166,0061,001,03,31,01,2,01,11,2,2,2,  , 
2,63,166,0067,001,04,31,01,2,01,11,2,2,2,  , 
2,63,166,0069,001,03,31,01,2,01,11,2,2,2,  , 
2,63,168,0044,001,04,31,01,2,01,11,2,2,2,  , 
2,63,168,0045,001,04,31,01,2,01,11,2,2,2,  , 
2,63,168,0045,002,04,31,01,2,01,11,2,2,2,  , 
2,63,168,0047,001,04,31,01,2,01,11,2,2,2,  , 
2,63,168,0049,001,03,31,01,2,01,11,2,2,2,  , 
2,63,173,0096,001,04,31,01,1,07,11,2,2,2,30,3
2,63,176,0037,001,03,31,01,2,01,11,2,2,2,  , 
2,63,176,0038,001,03,31,01,1,07,11,2,2,2,30,3
2,63,176,0039,001,04,31,01,2,01,11,2,2,2,  , 
2,63,180,0075,001,14,31,11,2,01,11,2,2,2,  , 
2,63,180,0076,001,04,31,01,2,01,11,2,2,2,  , 
2,63,180,0077,001,04,31,01,2,01,11,2,2,2,  , 
2,63,180,0077,002,04,31,01,2,01,11,2,2,2,  , 
2,63,180,0079,001,61,00,00,5,07,00,0,0,2,00,0
2,63,181,0091,001,03,31,01,2,01,11,2,2,2,  , 
2,63,181,0094,001,03,31,01,2,01,11,2,2,2,  , 
2,63,183,0067,001,03,31,01,2,01,11,2,2,2,  , 
2,63,183,0067,002,03,31,01,2,01,11,2,2,2,  , 
2,63,183,0072,001,03,31,01,2,01,11,2,2,2,  , 
2,63,183,0072,002,03,31,01,2,01,11,2,2,2,  , 
2,63,183,0073,001,04,31,01,2,01,11,1,1,1,  , 
2,63,183,0073,002,04,31,01,2,01,11,2,1,2,  , 
2,64,059,0036,001,04,31,01,2,01,11,2,2,2,  , 
2,64,059,0040,001,17,31,11,2,01,11,1,2,2,  , 
2,64,059,0040,002,11,01,11,1,07,11,2,2,2,30,3
2,64,101,0202,001,61,00,00,5,07,00,0,0,2,00,0
2,64,101,0205,001,04,31,01,2,01,11,2,2,2,  , 
2,64,101,0218,001,04,31,01,1,07,11,2,2,2,30,3
2,64,102,0098,001,35,31,00,1,07,11,0,0,2,30,3
2,64,104,0137,001,04,31,01,2,01,11,2,2,2,  , 
2,64,104,0144,001,03,31,01,1,07,11,2,2,2,30,3
2,64,104,0144,002,03,31,01,2,01,11,2,2,2,  , 
2,64,104,0149,001,03,31,01,2,01,01,2,2,2,  , 
2,64,104,0149,002,03,31,01,2,01,01,2,2,2,  , 
2,64,105,0065,001,14,31,11,1,07,11,2,2,2,30,3
2,64,105,0065,002,04,31,01,2,01,11,2,2,2,  , 
2,64,105,0070,001,03,31,01,1,07,11,2,2,2,30,3
2,64,105,0070,002,03,31,01,2,01,11,2,2,2,  , 
2,64,109,0157,001,04,31,01,1,07,11,2,2,2,30,3
2,64,109,0158,001,03,31,01,2,01,11,2,2,2,  , 
2,64,109,0161,001,14,31,11,2,01,11,2,2,2,  , 
2,64,109,0170,001,03,31,01,1,07,11,2,2,2,31,3
2,64,109,0170,002,03,31,01,1,07,11,2,2,2,30,3
2,64,110,0133,001,03,31,01,1,07,11,2,2,2,30,2
2,64,110,0136,001,14,31,11,2,01,11,2,2,2,  , 
2,64,110,0146,001,61,00,00,5,07,00,0,0,2,00,0
2,64,116,0102,001,03,31,01,2,01,11,2,2,2,  , 
2,64,116,0107,001,03,31,01,2,01,11,2,2,2,  , 
2,64,117,0144,001,03,31,01,2,01,11,2,2,2,  , 
2,64,117,0147,001,04,31,01,2,01,11,2,2,2,  , 
2,64,117,0149,001,03,31,01,2,01,11,2,2,2,  , 
2,65,059,0020,001,03,31,01,2,01,11,2,2,2,  , 
2,65,059,0021,001,13,31,11,2,01,11,2,2,2,  , 
2,65,059,0022,001,14,31,11,1,07,11,2,2,2,30,3
2,65,101,0016,001,04,31,01,2,01,11,2,2,2,  , 
2,65,102,0015,001,04,31,01,2,01,11,2,2,2,  , 
2,65,102,0016,001,03,31,01,2,01,11,2,2,2,  , 
2,65,102,0017,001,03,31,01,2,01,11,2,2,2,  , 
2,65,103,0097,001,04,31,01,2,01,11,2,2,2,  , 
2,65,104,0171,001,03,01,01,2,01,11,2,2,2,  , 
2,65,104,0176,001,04,31,01,2,01,11,2,2,2,  , 
2,65,104,0181,001,03,31,01,2,01,11,2,2,2,  , 
2,65,104,0182,001,02,31,01,2,01,11,2,2,2,  , 
2,65,104,0182,002,02,31,01,2,01,11,2,2,2,  , 
2,65,104,0186,001,03,31,01,2,01,11,2,2,2,  , 
2,65,109,0020,001,04,31,01,2,01,11,2,2,2,  , 
